Data source record id,NCBI tax id,BioSample,BioProject,Data source organism name,NCBI scientific name,RDP taxa,Data source lineage,NCBI taxonomic lineage,RDP taxonomic lineage,basecount,16S gene count,23S gene count,tRNA gene count,Curator,Evidence,Note,References,rrnDB version
GCF_020268605.1,2879119,SAMN21873137,PRJNA224116,Arsenophonus apicola,Arsenophonus apicola,Arsenophonus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Morganellaceae|family; Arsenophonus|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020310005.1,270918,SAMN21876533,PRJNA224116,Salegentibacter mishustinae,Salegentibacter mishustinae,Salegentibacter (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Salegentibacter|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020310025.1,573501,SAMN21876824,PRJNA224116,Leeuwenhoekiella palythoae,Leeuwenhoekiella palythoae,Leeuwenhoekiella (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Leeuwenhoekiella|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020342335.1,1619313,SAMN18651933,PRJNA224116,Duffyella gerundensis,Duffyella gerundensis,Erwiniaceae (family),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Erwiniaceae|family,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020386615.1,2849666,SAMN19836166,PRJNA224116,Chitinophaga pendula,Chitinophaga pendula,Chitinophaga (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Chitinophagia|class; Chitinophagales|order; Chitinophagaceae|family; Chitinophaga|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020406815.2,1240404,SAMN22029066,PRJNA224116,Dickeya oryzae,Dickeya oryzae,Dickeya (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Pectobacteriaceae|family; Dickeya|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020410745.1,2878534,SAMN21891726,PRJNA224116,Kaistella polysaccharea,Kaistella polysaccharea,Chryseobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Weeksellaceae|family; Chryseobacterium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020410765.1,2878388,SAMN21592513,PRJNA224116,Streptomyces marincola,Streptomyces marincola,Streptomyces (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Streptomycetales|order; Streptomycetaceae|family; Streptomyces|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020422925.2,140,SAMN21374108,PRJNA224116,Borrelia hermsii,Borrelia hermsii,Borrelia (genus),NA,NA,Bacteria|domain; Spirochaetota|phylum; Spirochaetia|class; Spirochaetales|order; Borreliaceae|family; Borrelia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020423125.1,651,SAMN19237318,PRJNA224116,Aeromonas media,Aeromonas media,Aeromonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Aeromonadales|order; Aeromonadaceae|family; Aeromonas|genus,NA,10,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020424085.1,2859226,SAMN20206181,PRJNA224116,Mycetocola spongiae,Mycetocola spongiae,Mycetocola (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Micrococcales|order; Microbacteriaceae|family; Mycetocola|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020447175.2,2881052,SAMN22060402,PRJNA224116,Methylophaga pinxianii,Methylophaga pinxianii,Methylophaga (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Thiotrichales|order; Piscirickettsiaceae|family; Methylophaga|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020447305.1,2881234,SAMN22060400,PRJNA224116,Abyssibius alkaniclasticus,Abyssibius alkaniclasticus,Abyssibius (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rhodobacterales|order; Paracoccaceae|family; Abyssibius|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020463795.1,2859768,SAMN20244053,PRJNA224116,Echinicola marina,Echinicola marina,Echinicola (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Cytophagia|class; Cytophagales|order; Cyclobacteriaceae|family; Echinicola|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020510245.1,1247,SAMN21464313,PRJNA224116,Oenococcus oeni,Oenococcus oeni,Oenococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Leuconostocaceae|family; Oenococcus|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020510525.1,138118,SAMN19030605,PRJNA224116,Quatrionicoccus australiensis,Quatrionicoccus australiensis,Quatrionicoccus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Rhodocyclales|order; Azonexaceae|family; Quatrionicoccus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020510565.1,76259,SAMN19030603,PRJNA224116,Ferribacterium limneticum,Ferribacterium limneticum,Ferribacterium (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Rhodocyclales|order; Azonexaceae|family; Ferribacterium|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020511155.1,2590884,SAMN12099356,PRJNA224116,Shewanella glacialimarina,Shewanella glacialimarina,Shewanella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Shewanellaceae|family; Shewanella|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020519665.1,1983719,SAMN22105478,PRJNA224116,Bacillus shivajii,Bacillus shivajii,Bacillaceae (family),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Bacillaceae|family,NA,11,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020525545.1,2590157,SAMN22024815,PRJNA224116,Klebsiella variicola subsp. variicola,Klebsiella variicola subsp. variicola,Klebsiella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Enterobacteriaceae|family; Klebsiella|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020526085.1,2489010,SAMN22024779,PRJNA224116,Klebsiella africana,Klebsiella africana,Klebsiella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Enterobacteriaceae|family; Klebsiella|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020535405.1,2880260,SAMN22106496,PRJNA224116,Antiquaquibacter oligotrophicus,Antiquaquibacter oligotrophicus,Microbacteriaceae (family),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Micrococcales|order; Microbacteriaceae|family,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020541225.1,1076626,SAMN13148694,PRJNA224116,Candidatus Steffania adelgidicola,Candidatus Steffania adelgidicola,Sodalis (genus) and Bacteria (domain),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Pectobacteriaceae|family; Sodalis|genus|||Bacteria|domain,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020541245.1,1345117,SAMN13148951,PRJNA224116,Candidatus Annandia pinicola,Candidatus Annandia pinicola,Gammaproteobacteria (class),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020541265.1,1987921,SAMN13198868,PRJNA224116,Candidatus Profftia lariciata,Candidatus Profftia lariciata,Obesumbacterium (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Hafniaceae|family; Obesumbacterium|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020541305.1,1177211,SAMN13279436,PRJNA224116,Candidatus Vallotia cooleyia,Candidatus Vallotia cooleyia,Mycetohabitans (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Mycetohabitans|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020541325.1,2018052,SAMN13320560,PRJNA224116,Candidatus Vallotia lariciata,Candidatus Vallotia lariciata,Mycetohabitans (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Mycetohabitans|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020542785.1,543736,SAMN20605963,PRJNA224116,Rhodococcus opacus PD630,Rhodococcus opacus PD630,Rhodococcus (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Nocardiaceae|family; Rhodococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020544465.1,1778675,SAMN17038028,PRJNA224116,Chromobacterium rhizoryzae,Chromobacterium rhizoryzae,Chromobacterium (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Neisseriales|order; Chromobacteriaceae|family; Chromobacterium|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020546685.1,243230,SAMN11313123,PRJNA224116,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539,Deinococcus radiodurans R1 = ATCC 13939 = DSM 20539,Deinococcus (genus),NA,NA,Bacteria|domain; Deinococcota|phylum; Deinococci|class; Deinococcales|order; Deinococcaceae|family; Deinococcus|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020549965.1,85991,SAMN20256223,PRJNA224116,Chlamydia pecorum,Chlamydia pecorum,Chlamydia (genus),NA,NA,Bacteria|domain; Chlamydiota|phylum; Chlamydiia|class; Chlamydiales|order; Chlamydiaceae|family; Chlamydia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020616335.1,2883169,SAMN22160853,PRJNA224116,Corynebacterium uberis,Corynebacterium uberis,Corynebacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Corynebacteriaceae|family; Corynebacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020616555.1,2880933,SAMN22072534,PRJNA224116,Streptomyces longhuiensis,Streptomyces longhuiensis,Streptomyces (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Streptomycetales|order; Streptomycetaceae|family; Streptomyces|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020616595.1,2883998,SAMN22234286,PRJNA224116,Lentilactobacillus laojiaonis,Lentilactobacillus laojiaonis,Lentilactobacillus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Lactobacillaceae|family; Lentilactobacillus|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020683125.1,55212,SAMN22488137,PRJNA224116,Erwinia rhapontici,Erwinia rhapontici,Erwinia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Erwiniaceae|family; Erwinia|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020694005.1,2726122,SAMN18594036,PRJNA224116,Marinomonas profundi,Marinomonas profundi,Marinomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Oceanospirillales|order; Oceanospirillaceae|family; Marinomonas|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020715685.1,2884263,SAMN22252767,PRJNA224116,Dermatobacter hominis,Dermatobacter hominis,Rhabdothermincola (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Acidimicrobiia|class; Acidimicrobiales|order; Iamiaceae|family; Rhabdothermincola|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020735445.1,537011,SAMN22091670,PRJNA224116,Segatella copri DSM 18205,Segatella copri DSM 18205,Segatella (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Bacteroidia|class; Bacteroidales|order; Prevotellaceae|family; Segatella|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020735545.1,249058,SAMN22365129,PRJNA224116,Gordonia otitidis,Gordonia otitidis,Gordonia (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Gordoniaceae|family; Gordonia|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020735925.1,519,SAMN22091638,PRJNA224116,Bordetella parapertussis,Bordetella parapertussis,Bordetella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Alcaligenaceae|family; Bordetella|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020735985.1,35814,SAMN22091636,PRJNA224116,Bordetella holmesii,Bordetella holmesii,Bordetella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Alcaligenaceae|family; Bordetella|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020736005.1,1767,SAMN22091661,PRJNA224116,Mycobacterium intracellulare,Mycobacterium intracellulare,Mycobacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Mycobacteriaceae|family; Mycobacterium|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020736045.1,727,SAMN22091657,PRJNA224116,Haemophilus influenzae,Haemophilus influenzae,Haemophilus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pasteurellales|order; Pasteurellaceae|family; Haemophilus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020740535.1,2867410,SAMN20720482,PRJNA224116,Streptomyces profundus,Streptomyces profundus,Streptomyces (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Streptomycetales|order; Streptomycetaceae|family; Streptomyces|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020783315.1,563172,SAMN22629873,PRJNA224116,Ferruginibacter lapsinanis,Ferruginibacter lapsinanis,Ferruginibacter (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Chitinophagia|class; Chitinophagales|order; Chitinophagaceae|family; Ferruginibacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020783335.1,398049,SAMN22698443,PRJNA224116,Mucilaginibacter daejeonensis,Mucilaginibacter daejeonensis,Mucilaginibacter (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Sphingobacteriia|class; Sphingobacteriales|order; Sphingobacteriaceae|family; Mucilaginibacter|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020783375.1,203192,SAMN22746559,PRJNA224116,Stutzerimonas chloritidismutans,Stutzerimonas chloritidismutans,Pseudomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Pseudomonadaceae|family; Pseudomonas|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020783575.1,68203,SAMN22746540,PRJNA224116,Streptomyces fungicidicus,Streptomyces fungicidicus,Streptomyces (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Streptomycetales|order; Streptomycetaceae|family; Streptomyces|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020792675.1,2887346,SAMN22630076,PRJNA224116,Brachybacterium halotolerans subsp. kimchii,Brachybacterium halotolerans subsp. kimchii,Brachybacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Micrococcales|order; Dermabacteraceae|family; Brachybacterium|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020809405.1,2813371,SAMN17935209,PRJNA224116,Terrisporobacter hibernicus,Terrisporobacter hibernicus,Terrisporobacter (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Eubacteriales|order; Peptostreptococcaceae|family; Terrisporobacter|genus,NA,12,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020810675.1,753,SAMN21033083,PRJNA224116,Pasteurella canis,Pasteurella canis,Pasteurella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pasteurellales|order; Pasteurellaceae|family; Pasteurella|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020861345.1,2026187,SAMN21380731,PRJNA224116,Bacillus pacificus,Bacillus pacificus,Bacillus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Bacillaceae|family; Bacillus|genus,NA,14,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020865585.1,2660641,SAMN19872689,PRJNA224116,Pseudoduganella aquatica,Pseudoduganella aquatica,Massilia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Oxalobacteraceae|family; Massilia|genus,NA,9,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020866845.1,2890321,SAMN22799546,PRJNA224116,Sphingomonas radiodurans,Sphingomonas radiodurans,Sphingomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Sphingomonadales|order; Sphingomonadaceae|family; Sphingomonas|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020872015.1,651561,SAMN18593151,PRJNA224116,Chryseobacterium arthrosphaerae,Chryseobacterium arthrosphaerae,Chryseobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Weeksellaceae|family; Chryseobacterium|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020883455.1,2182432,SAMN22860966,PRJNA224116,Spiribacter halobius,Spiribacter halobius,Spiribacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Chromatiales|order; Ectothiorhodospiraceae|family; Spiribacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020883495.1,352475,SAMN21211842,PRJNA224116,Shinella zoogloeoides,Shinella zoogloeoides,Shinella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Rhizobiaceae|family; Shinella|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020883535.1,2892440,SAMN22456156,PRJNA224116,Staphylococcus ratti,Staphylococcus ratti,Staphylococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Staphylococcaceae|family; Staphylococcus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020886055.1,1751095,SAMD00409484,PRJNA224116,Flavobacterium ammoniigenes,Flavobacterium ammoniigenes,Flavobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Flavobacterium|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_020886115.1,1751056,SAMD00409485,PRJNA224116,Flavobacterium ammonificans,Flavobacterium ammonificans,Flavobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Flavobacterium|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
